hit_id	worker_id	worktime_s	item_id	wav	transcription
3OLZC0DJ8JD82DDF4U2AX706WVEVIX	efbc23a792744bddbc17d6843276632a	29	shampoo_1_4	shampoo_1_4_2	it's a bottle of Head and Shoulders two-in-one shampoo and conditioner
3OLZC0DJ8JD82DDF4U2AX706WVEVIX	ddf6d08c04c14aa8a0e4ea2efc6c1b82	66	shampoo_1_4	shampoo_1_4_3	sample ads conditioning
3OLZC0DJ8JD82DDF4U2AX706WVEVIX	f510b8bd8b824efa8706a59d484c13fd	1285	shampoo_1_4	shampoo_1_4_4	that is a bottle of two-in-one shampoo and conditioner from Head and Shoulders with a white bottle and a blue lid and a blue flower on the front
3OPLMF3EU5LXK9CCN6DWF6YLRW6NLM	29cdecd26a474c9a867bc34f39eb828a	27	toothpaste_3_4	toothpaste_3_4_1	the auditorium scene is a red and white tube of toothpaste
3OPLMF3EU5LXK9CCN6DWF6YLRW6NLM	0e29c52b241946f5944a83a562457030	42	toothpaste_3_4	toothpaste_3_4_2	toothpaste
3OPLMF3EU5LXK9CCN6DWF6YLRW6NLM	7fd9e07983a1423aa9792ab68d9b614d	20	toothpaste_3_4	toothpaste_3_4_3	what is a squeeze tube of toothpaste
3OPLMF3EU5LXK9CCN6DWF6YLRW6NLM	47317d553db3431e9fe128afa5b849d9	31	toothpaste_3_4	toothpaste_3_4_4	the object is a tub of toothpaste and the labeling is blue
3OPLMF3EU5LXK9CCN6DWF6YLRW6NLM	f510b8bd8b824efa8706a59d484c13fd	1633	toothpaste_3_4	toothpaste_3_4_5	that is a tube of what looks like Crest toothpaste is a white 2 with blue on the top of it
3OQQD2WO8I4OQ4BWKKW4EC8N5BLI3N	01b6e4951b1d4913b2d4f2a4e22cec8a	25	toothbrush_4_3	toothbrush_4_3_1	this is an unopened toothbrush with a white and purple handle it has green bristles
3OQQD2WO8I4OQ4BWKKW4EC8N5BLI3N	1a75419f876a4236ab64824fb534c42c	61	toothbrush_4_3	toothbrush_4_3_2	a new toothbrush with blue and white bristles is in its plastic and cardboard package
3OQQD2WO8I4OQ4BWKKW4EC8N5BLI3N	f510b8bd8b824efa8706a59d484c13fd	363	toothbrush_4_3	toothbrush_4_3_3	that's an unopened toothbrush
3OQQD2WO8I4OQ4BWKKW4EC8N5BLI3N	29cdecd26a474c9a867bc34f39eb828a	37	toothbrush_4_3	toothbrush_4_3_4	the auditorium scene is a toothbrush in a plastic cover
3OWZNK3RYLN4EDADA17DE5R6TS92U5	47317d553db3431e9fe128afa5b849d9	22	flashlight_2_3	flashlight_2_3_1	I'm looking at a small black flashlight with an orange or yellow button
3OWZNK3RYLN4EDADA17DE5R6TS92U5	1a75419f876a4236ab64824fb534c42c	47	flashlight_2_3	flashlight_2_3_2	a small black flashlight has an orange on off switch on the bottom and a black carrying strap
3OWZNK3RYLN4EDADA17DE5R6TS92U5	2fa8c4a0b8d945a1a32ca683a30f8430	9	flashlight_2_3	flashlight_2_3_4	this is a flashlight
3OYHVNTV5TW4IOU63L18FVLBS66KOV	4612734ce9d54721901241e33d9adea2	20	flashlight_3_2	flashlight_3_2_1	I'm not sure. A black van with your friend
3OYHVNTV5TW4IOU63L18FVLBS66KOV	efbc23a792744bddbc17d6843276632a	64	flashlight_3_2	flashlight_3_2_2	it's a battery
3OYHVNTV5TW4IOU63L18FVLBS66KOV	29cdecd26a474c9a867bc34f39eb828a	40	flashlight_3_2	flashlight_3_2_3	I am seeing a black handled flashlight with a red end
3OYHVNTV5TW4IOU63L18FVLBS66KOV	1a75419f876a4236ab64824fb534c42c	54	flashlight_3_2	flashlight_3_2_4	a small plastic flashlight is gray in color and has an orange plastic outer section where the light is and an orange on off switch
3OYHVNTV5TW4IOU63L18FVLBS66KOV	04750efe446f4a78a9289c44bd68c5da	132	flashlight_3_2	flashlight_3_2_5	there's a small black and red plastic object maybe 2 in long and I have no idea what it's used for
3OZ4VAIBEXD4XOXLMCNA98F69A3VJ9	ddf6d08c04c14aa8a0e4ea2efc6c1b82	85	toothpaste_5_1	toothpaste_5_1_1	then tell Joe brass beads
3OZ4VAIBEXD4XOXLMCNA98F69A3VJ9	01b6e4951b1d4913b2d4f2a4e22cec8a	16	toothpaste_5_1	toothpaste_5_1_2	this is a white light blue and red tube of toothpaste
3OZ4VAIBEXD4XOXLMCNA98F69A3VJ9	f7f943886c4a4ad999a9148b3ce94caa	24	toothpaste_5_1	toothpaste_5_1_3	ecology
3OZ4VAIBEXD4XOXLMCNA98F69A3VJ9	efbc23a792744bddbc17d6843276632a	30	toothpaste_5_1	toothpaste_5_1_4	it's a tube of toothpaste
3P458N04Q1FWVH48F6I0YCQANAQ2XX	01b6e4951b1d4913b2d4f2a4e22cec8a	24	cap_1_2	cap_1_2_1	this is a black and white baseball hat with a rainbow colored embroidery on the front
3P458N04Q1FWVH48F6I0YCQANAQ2XX	ef2aaf297fbe4818ab0f3059ae510f63	16	cap_1_2	cap_1_2_2	this is a baseball cap the bill is black and there is white with a colored logo on the front
3P458N04Q1FWVH48F6I0YCQANAQ2XX	7451d19ce2244e299c7d393b097aa882	87	cap_1_2	cap_1_2_3	it is a cat that you wear on your head it is the kind like baseball players wear and it has black and white panels with a logo on the front that I can't make out
3P458N04Q1FWVH48F6I0YCQANAQ2XX	efbc23a792744bddbc17d6843276632a	110	cap_1_2	cap_1_2_4	it's a baseball cap
3P458N04Q1FWVH48F6I0YCQANAQ2XX	bba2d45371d54df59881038d3370583f	36	cap_1_2	cap_1_2_5	this is a black and white baseball cap with a colorful logo on the front
3P7QK0GJ3TJL0C4NGO6LVX6LVAO2ZU	44103fcb65dd4a35b6de0acedf4dded7	18	marker_6_1	marker_6_1_1	this is a red Sharpie marker
3P7QK0GJ3TJL0C4NGO6LVX6LVAO2ZU	4612734ce9d54721901241e33d9adea2	21	marker_6_1	marker_6_1_3	a cigarette
3P7QK0GJ3TJL0C4NGO6LVX6LVAO2ZU	45887d31931f4c9e8fa40b11c1634621	97	marker_6_1	marker_6_1_4	it is Red fan with the band cap when she's red and a white body and there's a name on it
3P7QK0GJ3TJL0C4NGO6LVX6LVAO2ZU	efbc23a792744bddbc17d6843276632a	11	marker_6_1	marker_6_1_5	it's a red Sharpie marker
3P7RGTLO6EBFGK05T2WQE0163P2KAW	29cdecd26a474c9a867bc34f39eb828a	32	toothbrush_1_3	toothbrush_1_3_3	how to turn on a turntable is a yellow handled toothbrush with a blue tip
3P7RGTLO6EBFGK05T2WQE0163P2KAW	4612734ce9d54721901241e33d9adea2	15	toothbrush_1_3	toothbrush_1_3_4	I'm looking at a yellow
3P7RGTLO6EBFGK05T2WQE0163P2KAW	177d1ef2d9e04154aebc1220377cf23a	109	toothbrush_1_3	toothbrush_1_3_5	I see a manual toothbrush the toothbrush is yellow and white
3P7RGTLO6EBFGK05T2WQE0163P2KAW	01b6e4951b1d4913b2d4f2a4e22cec8a	19	toothbrush_1_3	toothbrush_1_3_6	this is a toothbrush with a white and yellow handle it has blue white and green bristles
3P7RGTLO6EBFGK05T2WQE0163P2KAW	ddf6d08c04c14aa8a0e4ea2efc6c1b82	46	toothbrush_1_3	toothbrush_1_3_7	branch
3PA41K45VN2Y89ZNZRPE0QLFWR2P7B	29cdecd26a474c9a867bc34f39eb828a	67	lime_3_2	lime_3_2_3	tell Victoria I'm seeing is a green lime
3PA41K45VN2Y89ZNZRPE0QLFWR2P7B	1717708c7af5468188e808a8d09b5c98	865	lime_3_2	lime_3_2_4	a lime sits on its side with the pointy end towards the right
3PA41K45VN2Y89ZNZRPE0QLFWR2P7B	70540704017c4d0d9a0f2eb3c855ec89	34	lime_3_2	lime_3_2_5	eat this at Food it's a green lemon
3PA41K45VN2Y89ZNZRPE0QLFWR2P7B	f510b8bd8b824efa8706a59d484c13fd	725	lime_3_2	lime_3_2_6	that is a green lime
3PA41K45VN2Y89ZNZRPE0QLFWR2P7B	5fbbf208b8e3495b8aa5e165b4f5e675	55	lime_3_2	lime_3_2_7	green line is round
3PA41K45VN2Y89ZNZRPE0QLFWR37PU	29cdecd26a474c9a867bc34f39eb828a	33	can_opener_2_1	can_opener_2_1_1	RMC a chrome-plated can opener with green handles
3PA41K45VN2Y89ZNZRPE0QLFWR37PU	01b6e4951b1d4913b2d4f2a4e22cec8a	15	can_opener_2_1	can_opener_2_1_2	this is a can opener with a yellow handle
3PA41K45VN2Y89ZNZRPE0QLFWR37PU	4612734ce9d54721901241e33d9adea2	10	can_opener_2_1	can_opener_2_1_3	is an orange open up
3PA41K45VN2Y89ZNZRPE0QLFWR37PU	5c9d9698f844412d9ce16fe03e0528f8	16	can_opener_2_1	can_opener_2_1_4	a green can opener is sitting on a white oval electrical unit
3PA41K45VN2Y89ZNZRPE0QLFWR37PU	efbc23a792744bddbc17d6843276632a	14	can_opener_2_1	can_opener_2_1_5	it's a green can opener
3PCPFX4U40OWNEF8HN2FONO6ZB7QF7	efbc23a792744bddbc17d6843276632a	18	plate_2_1	plate_2_1_1	it's a blue plate
3PCPFX4U40OWNEF8HN2FONO6ZB7QF7	2fa8c4a0b8d945a1a32ca683a30f8430	8	plate_2_1	plate_2_1_2	this is a blue plate
3PCPFX4U40OWNEF8HN2FONO6ZB7QF7	f7f943886c4a4ad999a9148b3ce94caa	31	plate_2_1	plate_2_1_3	this isn't blue color play music for eating
3PCPFX4U40OWNEF8HN2FONO6ZB7QF7	3c9af6619d174b8791bb4f46de702cd7	104	plate_2_1	plate_2_1_4	it is a circular plate of the color blue
3PEG1BH7AEPKZU5XZGWM9BLCL7NKBR	29cdecd26a474c9a867bc34f39eb828a	51	flashlight_1_4	flashlight_1_4_3	what I'm seeing is a short silver greyish flashlight turning strip
3PEG1BH7AEPKZU5XZGWM9BLCL7NKBR	f7f943886c4a4ad999a9148b3ce94caa	39	flashlight_1_4	flashlight_1_4_4	this is his favorite color. When you want to find some objectives in
3PEG1BH7AEPKZU5XZGWM9BLCL7NKBR	01b6e4951b1d4913b2d4f2a4e22cec8a	17	flashlight_1_4	flashlight_1_4_5	this is a silver colored flashlight
3PEG1BH7AEPKZU5XZGWM9BLCL7NKBR	efbc23a792744bddbc17d6843276632a	13	flashlight_1_4	flashlight_1_4_6	it's a metal flashlight
3PEG1BH7AEPKZU5XZGWM9BLCL7NKBR	44103fcb65dd4a35b6de0acedf4dded7	16	flashlight_1_4	flashlight_1_4_7	this appears to be a flashlight
3PGQRAZX02IE0LBGEHJ888ANNAISYV	b5bc10001f3d42558f3133c096ebed56	21	spoon_3_1	spoon_3_1_1	this is a spoon used for feeding pigs
3PGQRAZX02IE0LBGEHJ888ANNAISYV	a5688ac3113242bfae93fa9dbc973708	12	spoon_3_1	spoon_3_1_2	this is a silver metal soup spoon
3PGQRAZX02IE0LBGEHJ888ANNAISYV	01b6e4951b1d4913b2d4f2a4e22cec8a	26	spoon_3_1	spoon_3_1_3	this is a silver colored spoon
3PGQRAZX02IE0LBGEHJ888ANNAISYV	f7f943886c4a4ad999a9148b3ce94caa	12	spoon_3_1	spoon_3_1_4	this isn't solid colors
3PIOQ99R7YK03ZZ6WK5X6TU44NZUNN	f510b8bd8b824efa8706a59d484c13fd	645	book_4_2	book_4_2_1	that is a big white book with red spots and a couple of teal lines the book's title is algorithm
3PIOQ99R7YK03ZZ6WK5X6TU44NZUNN	47317d553db3431e9fe128afa5b849d9	40	book_4_2	book_4_2_2	the object is a large white textbook it's hard covered has some kind of red design on it as well as some teal Parts on the cover and it's also a little beat up
3PIOQ99R7YK03ZZ6WK5X6TU44NZUNN	44103fcb65dd4a35b6de0acedf4dded7	19	book_4_2	book_4_2_3	this is a large book with a white cover
3PIOQ99R7YK03ZZ6WK5X6TU44NZUNN	01b6e4951b1d4913b2d4f2a4e22cec8a	36	book_4_2	book_4_2_4	this is a hardcover text book called algorithms it has a white red and light blue cover
3PIOQ99R7YK03ZZ6WK5X6TU44NZUNN	7fd9e07983a1423aa9792ab68d9b614d	19	book_4_2	book_4_2_5	it is a large hardcover book
3PMR2DOWOOZXWCZLDEITZ8WOEPC54M	01b6e4951b1d4913b2d4f2a4e22cec8a	28	medicine_bottle_4_1	medicine_bottle_4_1_1	this is a bottle of vitamin D3 supplement tablets
3PMR2DOWOOZXWCZLDEITZ8WOEPC54M	2fa8c4a0b8d945a1a32ca683a30f8430	10	medicine_bottle_4_1	medicine_bottle_4_1_2	these are vitamins
3PMR2DOWOOZXWCZLDEITZ8WOEPC54M	29cdecd26a474c9a867bc34f39eb828a	37	medicine_bottle_4_1	medicine_bottle_4_1_3	The Aldrich on the turntable is a vitamin pill bottle with a yellow cap and yellow markings
3PMR2DOWOOZXWCZLDEITZ8WOEPC54M	47317d553db3431e9fe128afa5b849d9	39	medicine_bottle_4_1	medicine_bottle_4_1_4	the object is a brown bottle with a yellow lid and a yellow label and it appears to be a vitamin or some sort of supplement bottle
3PMR2DOWOOZXWCZLDEITZ8WOEPC54M	efbc23a792744bddbc17d6843276632a	11	medicine_bottle_4_1	medicine_bottle_4_1_5	it's a bottle of vitamins
3PN6H8C9R4O72EUV1LA3AN6GJG6ADA	70540704017c4d0d9a0f2eb3c855ec89	26	bowl_1_2	bowl_1_2_1	it is a green ball
3PN6H8C9R4O72EUV1LA3AN6GJG6ADA	29cdecd26a474c9a867bc34f39eb828a	36	bowl_1_2	bowl_1_2_2	YMCA the Deep green plastic Bowl
3PN6H8C9R4O72EUV1LA3AN6GJG6ADA	f7f943886c4a4ad999a9148b3ce94caa	13	bowl_1_2	bowl_1_2_3	this is a green colored bowel used for
3PN6H8C9R4O72EUV1LA3AN6GJG6ADA	a5688ac3113242bfae93fa9dbc973708	13	bowl_1_2	bowl_1_2_4	this is a deep bowl that is green in color
3PN6H8C9R4O72EUV1LA3AN6GJG6ADA	7fd9e07983a1423aa9792ab68d9b614d	11	bowl_1_2	bowl_1_2_5	is a green ceramic Bowl
3PR3LXCWSFX7V1P70FXF8ZYOTG09XW	efbc23a792744bddbc17d6843276632a	10	lightbulb_4_3	lightbulb_4_3_1	it's a light bulb
3PR3LXCWSFX7V1P70FXF8ZYOTG09XW	01b6e4951b1d4913b2d4f2a4e22cec8a	26	lightbulb_4_3	lightbulb_4_3_2	this is a standard white incandescent light bulb
3PR3LXCWSFX7V1P70FXF8ZYOTG09XW	f510b8bd8b824efa8706a59d484c13fd	1302	lightbulb_4_3	lightbulb_4_3_3	that is a light bulb
3PR3LXCWSFX7V1P70FXF8ZYOTG09XW	70540704017c4d0d9a0f2eb3c855ec89	21	lightbulb_4_3	lightbulb_4_3_4	this is a bulb
3PR3LXCWSFX7V1P70FXF8ZYOTG09XW	f7f943886c4a4ad999a9148b3ce94caa	38	lightbulb_4_3	lightbulb_4_3_5	this is the right color light we can use to catch house
3PR3LXCWSFX7V1P70FXF8ZYOTGZX9J	f7f943886c4a4ad999a9148b3ce94caa	44	marker_6_4	marker_6_4_1	this is a red marker used for writing
3PR3LXCWSFX7V1P70FXF8ZYOTGZX9J	45887d31931f4c9e8fa40b11c1634621	89	marker_6_4	marker_6_4_2	it is a fun the body is white with a black sentence written on it and the pen cap is right
3PR3LXCWSFX7V1P70FXF8ZYOTGZX9J	4612734ce9d54721901241e33d9adea2	11	marker_6_4	marker_6_4_3	Note 5 stylus
3PR3LXCWSFX7V1P70FXF8ZYOTGZX9J	efbc23a792744bddbc17d6843276632a	10	marker_6_4	marker_6_4_4	it's a red Sharpie marker
3PR3LXCWSFX7V1P70FXF8ZYOTGZX9J	2fa8c4a0b8d945a1a32ca683a30f8430	12	marker_6_4	marker_6_4_5	this is a red marker
3PUOXASB571W0WPM1XL05KEZ1GY9ZT	177d1ef2d9e04154aebc1220377cf23a	61	banana_5_2	banana_5_2_1	I see a yellow ripe banana with a blue sticker on it the banana has some bruises
3PUOXASB571W0WPM1XL05KEZ1GY9ZT	f510b8bd8b824efa8706a59d484c13fd	1334	banana_5_2	banana_5_2_2	that is a banana that's bruised so it's mostly yellow with some brown spots and a blue sticker on the top of it
3PUOXASB571W0WPM1XL05KEZ1GY9ZT	29cdecd26a474c9a867bc34f39eb828a	54	banana_5_2	banana_5_2_3	the object I'm seeing is a banana yellow and black markings on the outer skin and a blue brand sticker
3PUOXASB571W0WPM1XL05KEZ1GY9ZT	7fd9e07983a1423aa9792ab68d9b614d	14	banana_5_2	banana_5_2_4	is a large to keto banana
3PZDSVZ3J5F1M15RHEEFTPWA5ABN4T	47317d553db3431e9fe128afa5b849d9	44	food_jar_4_2	food_jar_4_2_1	the object is a large bottle of pickles with a blue lid and trim
3PZDSVZ3J5F1M15RHEEFTPWA5ABN4T	7fd9e07983a1423aa9792ab68d9b614d	14	food_jar_4_2	food_jar_4_2_2	medium sized dog lasek pickles
3PZDSVZ3J5F1M15RHEEFTPWA5ABN4T	01b6e4951b1d4913b2d4f2a4e22cec8a	28	food_jar_4_2	food_jar_4_2_3	this is a glass jar of Vlasic pickles it has a blue and green label and a blue cap
3PZDSVZ3J5F1M15RHEEFTPWA5ABN4T	1717708c7af5468188e808a8d09b5c98	625	food_jar_4_2	food_jar_4_2_4	a jar of pickles with a blue lid sits upright with the label facing to the right
3PZDSVZ3J5F1M15RHEEFTPWA5ABN4T	bba2d45371d54df59881038d3370583f	47	food_jar_4_2	food_jar_4_2_5	this is a jar of whole Vlasic pickles
3PZDSVZ3J5F1M15RHEEFTPWA5AC4NB	2fa8c4a0b8d945a1a32ca683a30f8430	9	hammer_5_3	hammer_5_3_1	this is a hammer
3PZDSVZ3J5F1M15RHEEFTPWA5AC4NB	efbc23a792744bddbc17d6843276632a	10	hammer_5_3	hammer_5_3_2	it's a pink hammer
3PZDSVZ3J5F1M15RHEEFTPWA5AC4NB	ddf6d08c04c14aa8a0e4ea2efc6c1b82	36	hammer_5_3	hammer_5_3_3	black layer
3PZDSVZ3J5F1M15RHEEFTPWA5AC4NB	3c9af6619d174b8791bb4f46de702cd7	9	hammer_5_3	hammer_5_3_4	it is a timer the end oil is black and pink
3PZDSVZ3J5F1M15RHEEFTPWA5AC4NB	0e29c52b241946f5944a83a562457030	44	hammer_5_3	hammer_5_3_5	hammer
3QD8LUVX4XWOUENVXPKYWJTM7KGX5S	3c9af6619d174b8791bb4f46de702cd7	18	medicine_bottle_1_1	medicine_bottle_1_1_1	this is a syrup bottle that I believe contains Advil
3QD8LUVX4XWOUENVXPKYWJTM7KGX5S	ad441747a8034f29bf9e74beeefec80a	86	medicine_bottle_1_1	medicine_bottle_1_1_2	this is a bottle of Medicine and it is a liquid
3QD8LUVX4XWOUENVXPKYWJTM7KGX5S	29cdecd26a474c9a867bc34f39eb828a	53	medicine_bottle_1_1	medicine_bottle_1_1_3	the other time seen as a clear plastic cough syrup bottle with white and red wrapping and white cap
3QD8LUVX4XWOUENVXPKYWJTM7KGX5S	47317d553db3431e9fe128afa5b849d9	19	medicine_bottle_1_1	medicine_bottle_1_1_4	object is a bottle of DayQuil it's medium-to-large sized and has an orange labeling as well as orange liquid inside
3QD8LUVX4XWOUENVXPKYWJTM7KGX5S	01b6e4951b1d4913b2d4f2a4e22cec8a	20	medicine_bottle_1_1	medicine_bottle_1_1_5	this is a partially used bottle of DayQuil cough medicine
3QE4DGPGBR9VC9O5UA1K35ND4YQ4G3	f510b8bd8b824efa8706a59d484c13fd	1258	bowl_3_3	bowl_3_3_1	that is a Red Bull is red on the inside and is also red on the outside
3QE4DGPGBR9VC9O5UA1K35ND4YQ4G3	1ffe35b4cbf742718c064d355b991bad	148	bowl_3_3	bowl_3_3_2	this is a round red cereal bowl
3QE4DGPGBR9VC9O5UA1K35ND4YQ4G3	01b6e4951b1d4913b2d4f2a4e22cec8a	12	bowl_3_3	bowl_3_3_3	this is a dark red ceramic Bowl
3QE4DGPGBR9VC9O5UA1K35ND4YQ4G3	2fa8c4a0b8d945a1a32ca683a30f8430	10	bowl_3_3	bowl_3_3_4	this is a Red Bull
3QE4DGPGBR9VC9O5UA1K35ND4YQ4G3	29cdecd26a474c9a867bc34f39eb828a	43	bowl_3_3	bowl_3_3_5	I am seeing is a deep Red Bull about 4 in in diameter at the top
3QHITW7OYO71RNY067GNAMDF2VUQAU	f7f943886c4a4ad999a9148b3ce94caa	13	coffee_mug_3_2	coffee_mug_3_2_1	this is a white solid cup used for drinking tea or coffee
3QHITW7OYO71RNY067GNAMDF2VUQAU	f510b8bd8b824efa8706a59d484c13fd	547	coffee_mug_3_2	coffee_mug_3_2_2	that is a white coffee mug
3QHITW7OYO71RNY067GNAMDF2VUQAU	44103fcb65dd4a35b6de0acedf4dded7	13	coffee_mug_3_2	coffee_mug_3_2_3	this is a small white ball
3QHITW7OYO71RNY067GNAMDF2VUQAU	a5688ac3113242bfae93fa9dbc973708	18	coffee_mug_3_2	coffee_mug_3_2_4	this is a white cup with no handle
3QHITW7OYO71RNY067GNAMDF2VUQAU	3c05e83ec8704dd8a72f3110365bf32e	9	coffee_mug_3_2	coffee_mug_3_2_5	a white cap
3QO7EE372OL6AX3SCLGJ5XXLKDFQBP	efbc23a792744bddbc17d6843276632a	10	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_1	it's a bottle of medication
3QO7EE372OL6AX3SCLGJ5XXLKDFQBP	1ffe35b4cbf742718c064d355b991bad	71	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_2	this is your standard orange medicine bottle with a white childproof cap
3QO7EE372OL6AX3SCLGJ5XXLKDFQBP	2fa8c4a0b8d945a1a32ca683a30f8430	12	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_3	this is a prescription bottle
3QO7EE372OL6AX3SCLGJ5XXLKDFQBP	4612734ce9d54721901241e33d9adea2	22	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_4	looks like some kind of medicine
3QO7EE372OL6AX3SCLGJ5XXLKDFQBP	f7f943886c4a4ad999a9148b3ce94caa	11	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_5	this isn't Drake
3QQUBC64ZECSK3T11PGKQ0T8Y5GXNI	4612734ce9d54721901241e33d9adea2	20	food_jar_1_4	food_jar_1_4_1	probably
3QQUBC64ZECSK3T11PGKQ0T8Y5GXNI	5fbbf208b8e3495b8aa5e165b4f5e675	70	food_jar_1_4	food_jar_1_4_2	medium sized job for the regulator
3QQUBC64ZECSK3T11PGKQ0T8Y5GXNI	47317d553db3431e9fe128afa5b849d9	41	food_jar_1_4	food_jar_1_4_3	optic is a bottle of liquid food of sorts it's medium sized has a red label and appears to be the color of gravy it's brownish or could be a soup
3QQUBC64ZECSK3T11PGKQ0T8Y5GXNI	01b6e4951b1d4913b2d4f2a4e22cec8a	27	food_jar_1_4	food_jar_1_4_4	this is a jar of a food product that is not evident from the label and has a red label and a gold lid
3QQUBC64ZECSK3T11PGKQ0T8Y5GXNI	efbc23a792744bddbc17d6843276632a	12	food_jar_1_4	food_jar_1_4_5	it's a jar of applesauce
3QREJ3J433VWC3R9QTLGNEHHX11KLE	47317d553db3431e9fe128afa5b849d9	27	picture_frame_4_1	picture_frame_4_1_1	the object is a 2 panel black empty picture frame
3QREJ3J433VWC3R9QTLGNEHHX11KLE	efbc23a792744bddbc17d6843276632a	12	picture_frame_4_1	picture_frame_4_1_2	2 picture frame
3QREJ3J433VWC3R9QTLGNEHHX11KLE	f510b8bd8b824efa8706a59d484c13fd	333	picture_frame_4_1	picture_frame_4_1_3	that is a black double frame for pictures
3QREJ3J433VWC3R9QTLGNEHHX11KLE	01b6e4951b1d4913b2d4f2a4e22cec8a	135	picture_frame_4_1	picture_frame_4_1_4	this is a two-sided folding black picture frame
3QTFNPMJC6GHPYTG2745NL9J65EZNH	efbc23a792744bddbc17d6843276632a	12	syringe_5_2	syringe_5_2_1	it's a queer syringe
3QTFNPMJC6GHPYTG2745NL9J65EZNH	01b6e4951b1d4913b2d4f2a4e22cec8a	92	syringe_5_2	syringe_5_2_2	this is a transparent syringe with a black tip
3QTFNPMJC6GHPYTG2745NL9J65EZNH	7fd9e07983a1423aa9792ab68d9b614d	13	syringe_5_2	syringe_5_2_3	is a hypodermic needle
3QTFNPMJC6GHPYTG2745NL9J65EZNH	f7f943886c4a4ad999a9148b3ce94caa	37	syringe_5_2	syringe_5_2_4	this is Stephen King medicine
3QTFNPMJC6GHPYTG2745NL9J65EZNH	a5688ac3113242bfae93fa9dbc973708	22	syringe_5_2	syringe_5_2_5	this is a hypodermic syringe clear in color with a needle on the end of it and a white plunger and numbers on the front of it
3QX22DUVOOFUYW36P902P07ND4YMV4	ddf6d08c04c14aa8a0e4ea2efc6c1b82	22	banana_1_4	banana_1_4_3	I've been
3QX22DUVOOFUYW36P902P07ND4YMV4	29cdecd26a474c9a867bc34f39eb828a	49	banana_1_4	banana_1_4_4	what I am seeing is a light yellow and light green banana what's a small black tip on each end
3QX22DUVOOFUYW36P902P07ND4YMV4	f7f943886c4a4ad999a9148b3ce94caa	19	banana_1_4	banana_1_4_5	this is still not banana kind of throat
3QX22DUVOOFUYW36P902P07ND4YMV4	70540704017c4d0d9a0f2eb3c855ec89	20	banana_1_4	banana_1_4_6	it is a banana
3QX22DUVOOFUYW36P902P07ND4YMV4	2fa8c4a0b8d945a1a32ca683a30f8430	11	banana_1_4	banana_1_4_7	this is a banana
3QX22DUVOOFUYW36P902P07ND4YVMD	29cdecd26a474c9a867bc34f39eb828a	86	soda_bottle_4_2	soda_bottle_4_2_1	you don't think I'm seeing the clear light green bottle with a green wrapper and clear liquid in it
3QX22DUVOOFUYW36P902P07ND4YVMD	1717708c7af5468188e808a8d09b5c98	1034	soda_bottle_4_2	soda_bottle_4_2_2	a green plastic bottle of liquid is sitting upright with the label facing away from me
3QX22DUVOOFUYW36P902P07ND4YVMD	01b6e4951b1d4913b2d4f2a4e22cec8a	29	soda_bottle_4_2	soda_bottle_4_2_3	this is a transparent green soda bottle
3QX22DUVOOFUYW36P902P07ND4YVMD	0e29c52b241946f5944a83a562457030	65	soda_bottle_4_2	soda_bottle_4_2_4	soda bottle
3QX22DUVOOFUYW36P902P07ND4YVMD	efbc23a792744bddbc17d6843276632a	13	soda_bottle_4_2	soda_bottle_4_2_5	it's a bottle of ginger ale
3QXFBUZ4ZKEUT7IK9GS2G9L73BDUGF	70540704017c4d0d9a0f2eb3c855ec89	22	lightbulb_2_1	lightbulb_2_1_1	stop valve
3QXFBUZ4ZKEUT7IK9GS2G9L73BDUGF	2fa8c4a0b8d945a1a32ca683a30f8430	10	lightbulb_2_1	lightbulb_2_1_2	this is a light bulb
3QXFBUZ4ZKEUT7IK9GS2G9L73BDUGF	4612734ce9d54721901241e33d9adea2	13	lightbulb_2_1	lightbulb_2_1_3	yep that's probably why my phone
3QXFBUZ4ZKEUT7IK9GS2G9L73BDUGF	29cdecd26a474c9a867bc34f39eb828a	29	lightbulb_2_1	lightbulb_2_1_4	Lucky Charms scene is a small light bulb
3R16PJFTS3P0EVKOK1MZ1XF6BF74K6	f510b8bd8b824efa8706a59d484c13fd	979	lightbulb_2_3	lightbulb_2_3_1	that is a small white ball that looks like it belongs to a ping pong table
3R16PJFTS3P0EVKOK1MZ1XF6BF74K6	4612734ce9d54721901241e33d9adea2	14	lightbulb_2_3	lightbulb_2_3_2	Lifeboat
3R16PJFTS3P0EVKOK1MZ1XF6BF74K6	29cdecd26a474c9a867bc34f39eb828a	21	lightbulb_2_3	lightbulb_2_3_4	the auditorium scene is a lightbulb
3R16PJFTS3P0EVKOK1MZ1XF6BF74K6	7fd9e07983a1423aa9792ab68d9b614d	62	lightbulb_2_3	lightbulb_2_3_5	what is a white round ball
3R5LWXWHR06MABCFEL3P0GKBXTUXGA	ddf6d08c04c14aa8a0e4ea2efc6c1b82	44	spoon_2_4	spoon_2_4_1	a scuff
